_id,deviceId,ts,hour,minute,sound.avg,sound.max,sound.last,sound_range,sound_stability,soundHist.QUIET,soundHist.LIGHT_ACTIVITY,soundHist.RESTLESS,soundHist.CRYING,hist_total,hist_quiet_ratio,hist_la_ratio,hist_rest_ratio,hist_cry_ratio,temp.avg,temp.min,temp.max,humidity.avg,humidity.min,humidity.max,light.avg,light.last,comfort.avg,comfort.last,comfort_computed,motion.samplesActive,motion.durationMs,motion_active_ratio,motion_active,hour_sin,hour_cos,sampleCount,sound.event,label_encoded
synthetic_005567,ESP32_GREENHOUSE_01,2026-04-02 22:23:00+00:00,22,23,198.7,570.2,242.5,371.50000000000006,0.34786414565826324,1,1,13,0,15,0.0625,0.0625,0.8125,0.0,31.37,30.9,31.9,53.24,51.6,54.4,27.0,45.9,58.2,59.3,58.4,2,529,0.125,1,-0.5000000000000004,0.8660254037844384,15,RESTLESS,2
synthetic_004795,ESP32_GREENHOUSE_01,2026-04-02 15:57:00+00:00,15,57,78.6,233.0,74.6,154.4,0.33589743589743587,3,8,2,2,15,0.1875,0.5,0.125,0.125,34.2,34.0,34.5,54.02,53.3,54.7,425.6,439.4,59.1,58.8,59.4,2,2184,0.125,1,-0.7071067811865471,-0.7071067811865479,15,LIGHT_ACTIVITY,1
synthetic_008391,ESP32_GREENHOUSE_01,2026-04-03 21:55:00+00:00,21,55,900.0,900.0,1023.0,0.0,0.9988901220865705,1,3,1,10,15,0.0625,0.1875,0.0625,0.625,31.54,31.4,32.0,52.8,51.8,53.8,124.3,118.3,31.8,26.4,30.7,1,1506,0.06666666666666667,1,-0.7071067811865477,0.7071067811865474,14,CRYING,3
synthetic_004777,ESP32_GREENHOUSE_01,2026-04-02 15:48:00+00:00,15,48,132.4,218.3,137.4,85.9,0.6037391700866394,1,1,13,0,15,0.0625,0.0625,0.8125,0.0,33.24,32.7,33.4,50.53,48.8,51.0,428.7,419.5,59.2,60.6,59.5,2,1236,0.14285714285714285,1,-0.7071067811865471,-0.7071067811865479,13,LIGHT_ACTIVITY,1
synthetic_003492,ESP32_GREENHOUSE_01,2026-04-02 05:05:30+00:00,5,5,170.4,181.1,169.8,10.699999999999989,0.9357495881383856,1,14,0,0,15,0.0625,0.875,0.0,0.0,32.06,31.8,32.6,59.55,58.2,61.4,56.5,36.1,55.6,53.7,53.6,2,1284,0.125,1,0.9659258262890683,0.25881904510252074,15,LIGHT_ACTIVITY,1
synthetic_002099,ESP32_GREENHOUSE_01,2026-04-01 17:29:00+00:00,17,29,59.3,114.6,47.2,55.3,0.5129757785467128,9,1,1,4,15,0.5625,0.0625,0.0625,0.25,32.14,31.8,32.3,52.05,50.3,52.4,337.8,356.5,63.3,63.8,62.4,0,479,0.0,0,-0.9659258262890683,-0.25881904510252063,14,QUIET,0
synthetic_000623,ESP32_GREENHOUSE_01,2026-04-01 05:11:00+00:00,5,11,56.7,57.7,22.2,1.0,0.9659284497444633,8,2,0,5,15,0.5,0.125,0.0,0.3125,31.78,31.3,32.2,57.15,55.9,58.4,22.8,27.3,62.0,60.7,60.3,1,459,0.06666666666666667,1,0.9659258262890683,0.25881904510252074,14,QUIET,0
synthetic_007764,ESP32_GREENHOUSE_01,2026-04-03 16:41:30+00:00,16,41,310.8,1023.0,291.9,712.2,0.303515625,2,3,2,8,15,0.125,0.1875,0.125,0.5,33.86,33.7,34.0,53.4,52.6,53.7,385.7,397.0,53.1,47.6,50.7,1,1536,0.06666666666666667,1,-0.8660254037844385,-0.5000000000000004,14,RESTLESS,2
synthetic_000014,ESP32_GREENHOUSE_01,2026-04-01 00:06:30+00:00,0,6,30.6,162.3,45.1,131.70000000000002,0.18738518064911205,8,4,2,1,15,0.5,0.25,0.125,0.0625,30.46,30.2,30.8,58.9,57.4,59.1,30.1,15.5,63.7,64.0,64.0,1,167,0.0625,1,0.0,1.0,15,QUIET,0
synthetic_009952,ESP32_GREENHOUSE_01,2026-04-04 10:55:30+00:00,10,55,878.9,878.9,777.0,0.0,0.9988635072167291,3,2,1,9,15,0.1875,0.125,0.0625,0.5625,32.71,32.1,32.9,57.24,57.0,57.3,344.5,349.5,26.7,28.6,26.1,1,832,0.0625,1,0.49999999999999994,-0.8660254037844387,15,CRYING,3
synthetic_004453,ESP32_GREENHOUSE_01,2026-04-02 13:06:00+00:00,13,6,114.9,114.9,132.8,0.0,0.99137187230371,1,11,1,2,15,0.0625,0.6875,0.0625,0.125,33.45,33.1,33.9,55.79,54.2,57.3,402.3,395.9,57.1,53.0,56.9,3,2278,0.1875,1,-0.2588190451025208,-0.9659258262890683,15,LIGHT_ACTIVITY,1
synthetic_001509,ESP32_GREENHOUSE_01,2026-04-01 12:34:00+00:00,12,34,41.9,41.9,41.1,0.0,0.9766899766899767,7,2,4,2,15,0.4375,0.125,0.25,0.125,32.8,32.5,33.0,60.94,60.7,62.0,355.0,365.7,56.5,56.0,56.5,0,329,0.0,0,1.2246467991473532e-16,-1.0,14,LIGHT_ACTIVITY,1
synthetic_004284,ESP32_GREENHOUSE_01,2026-04-02 11:41:30+00:00,11,41,184.1,184.1,172.8,0.0,0.9945975148568341,0,13,1,1,15,0.0,0.8125,0.0625,0.0625,33.06,32.9,33.2,57.01,56.3,57.2,375.7,379.2,55.6,50.7,53.4,3,2178,0.2,1,0.258819045102521,-0.9659258262890682,14,LIGHT_ACTIVITY,1
synthetic_007679,ESP32_GREENHOUSE_01,2026-04-03 15:59:00+00:00,15,59,364.4,662.2,260.3,297.80000000000007,0.5494571773220747,1,2,5,7,15,0.0625,0.125,0.3125,0.4375,32.1,31.7,32.7,57.19,55.2,58.3,429.9,420.3,49.4,49.2,47.4,2,1636,0.125,1,-0.7071067811865471,-0.7071067811865479,15,CRYING,3
synthetic_001813,ESP32_GREENHOUSE_01,2026-04-01 15:06:00+00:00,15,6,16.8,60.0,11.2,43.2,0.2754098360655738,10,0,4,1,15,0.625,0.0,0.25,0.0625,33.76,33.4,34.4,56.42,55.8,58.1,410.3,425.9,59.0,61.0,60.3,0,187,0.0,0,-0.7071067811865471,-0.7071067811865479,14,QUIET,0
synthetic_004647,ESP32_GREENHOUSE_01,2026-04-02 14:43:00+00:00,14,43,100.8,229.7,110.1,128.89999999999998,0.43693107932379716,3,9,1,2,15,0.1875,0.5625,0.0625,0.125,33.55,33.3,33.8,52.94,52.3,54.7,407.7,421.9,58.3,57.6,59.2,0,1762,0.0,0,-0.4999999999999997,-0.8660254037844388,14,LIGHT_ACTIVITY,1
synthetic_004376,ESP32_GREENHOUSE_01,2026-04-02 12:27:30+00:00,12,27,134.6,397.3,97.3,262.70000000000005,0.3379362289731358,0,14,1,0,15,0.0,0.875,0.0625,0.0,33.84,33.3,34.2,51.59,51.2,51.9,372.0,377.1,58.6,60.1,58.7,1,1899,0.07142857142857142,1,1.2246467991473532e-16,-1.0,13,LIGHT_ACTIVITY,1
synthetic_009228,ESP32_GREENHOUSE_01,2026-04-04 04:53:30+00:00,4,53,900.0,900.0,943.5,0.0,0.9988901220865705,1,3,2,9,15,0.0625,0.1875,0.125,0.5625,31.05,30.5,31.2,62.19,61.3,62.7,29.9,25.2,24.0,23.8,26.3,2,507,0.13333333333333333,1,0.8660254037844386,0.5000000000000001,14,RESTLESS,2
synthetic_009969,ESP32_GREENHOUSE_01,2026-04-04 11:04:00+00:00,11,4,301.1,554.9,254.2,253.79999999999995,0.5416441806080231,2,2,0,11,15,0.125,0.125,0.0,0.6875,32.59,32.3,33.0,56.26,55.5,56.7,350.9,361.1,50.3,51.3,49.3,3,285,0.1875,1,0.258819045102521,-0.9659258262890682,15,CRYING,3
synthetic_003250,ESP32_GREENHOUSE_01,2026-04-02 03:04:30+00:00,3,4,158.0,234.7,128.5,76.69999999999999,0.6703436571913449,2,11,1,1,15,0.125,0.6875,0.0625,0.0625,32.29,32.0,32.9,62.16,61.8,63.4,66.6,73.5,50.4,55.8,51.8,3,582,0.1875,1,0.7071067811865476,0.7071067811865476,15,LIGHT_ACTIVITY,1
synthetic_007123,ESP32_GREENHOUSE_01,2026-04-03 11:21:00+00:00,11,21,277.5,584.3,333.1,306.79999999999995,0.4741158380317786,2,2,7,4,15,0.125,0.125,0.4375,0.25,32.92,32.7,33.2,55.54,54.3,57.5,375.9,361.1,52.7,47.0,50.7,0,3327,0.0,0,0.258819045102521,-0.9659258262890682,14,RESTLESS,2
synthetic_001098,ESP32_GREENHOUSE_01,2026-04-01 09:08:30+00:00,9,8,33.2,53.4,51.9,20.199999999999996,0.6102941176470589,10,1,4,0,15,0.625,0.0625,0.25,0.0,32.7,32.2,33.1,62.35,60.8,62.4,219.9,207.4,55.8,55.2,56.0,1,325,0.0625,1,0.7071067811865476,-0.7071067811865475,15,QUIET,0
synthetic_005215,ESP32_GREENHOUSE_01,2026-04-02 19:27:00+00:00,19,27,141.2,141.2,185.1,0.0,0.9929676511954993,2,4,8,1,15,0.125,0.25,0.5,0.0625,31.43,30.9,31.9,57.0,56.3,58.6,281.6,276.3,53.6,51.1,58.1,2,5649,0.125,1,-0.9659258262890684,0.2588190451025203,15,RESTLESS,2
synthetic_009010,ESP32_GREENHOUSE_01,2026-04-04 03:04:30+00:00,3,4,712.5,712.5,897.1,0.0,0.9985984583041345,0,2,1,12,15,0.0,0.125,0.0625,0.75,32.11,31.6,32.4,56.79,56.4,58.5,53.1,65.3,33.3,27.4,34.0,2,376,0.13333333333333333,1,0.7071067811865476,0.7071067811865476,14,CRYING,3
synthetic_002929,ESP32_GREENHOUSE_01,2026-04-02 00:24:00+00:00,0,24,119.4,307.6,69.7,188.20000000000002,0.3869086195722618,4,7,3,1,15,0.25,0.4375,0.1875,0.0625,31.14,30.7,31.5,58.37,57.4,59.5,18.3,32.4,59.2,61.4,58.9,0,2329,0.0,0,0.0,1.0,14,LIGHT_ACTIVITY,1
synthetic_003942,ESP32_GREENHOUSE_01,2026-04-02 08:50:30+00:00,8,50,101.8,258.1,121.3,156.3,0.39289849478965644,0,14,0,1,15,0.0,0.875,0.0,0.0625,32.48,32.1,32.8,58.19,56.2,58.9,110.3,122.3,53.9,55.1,56.0,0,2236,0.0,0,0.8660254037844387,-0.4999999999999998,15,LIGHT_ACTIVITY,1
synthetic_007077,ESP32_GREENHOUSE_01,2026-04-03 10:58:00+00:00,10,58,119.5,255.2,92.0,135.7,0.46643247462919596,0,1,12,2,15,0.0,0.0625,0.75,0.125,32.94,32.6,33.1,52.08,51.9,53.2,262.0,253.5,51.0,56.3,59.0,4,7902,0.25,1,0.49999999999999994,-0.8660254037844387,15,RESTLESS,2
synthetic_007948,ESP32_GREENHOUSE_01,2026-04-03 18:13:30+00:00,18,13,637.8,657.4,512.7,19.600000000000023,0.9687120291616038,0,1,0,14,15,0.0,0.0625,0.0,0.875,32.78,32.3,33.3,48.41,47.5,48.7,339.6,346.2,38.2,42.1,39.1,1,208,0.06666666666666667,1,-1.0,-1.8369701987210297e-16,14,CRYING,3
synthetic_009967,ESP32_GREENHOUSE_01,2026-04-04 11:03:00+00:00,11,3,560.2,560.2,448.0,0.0,0.9982181040627227,0,1,0,14,15,0.0,0.0625,0.0,0.875,33.54,33.2,34.0,51.89,50.5,52.5,325.9,331.7,41.8,44.8,41.9,0,1521,0.0,0,0.258819045102521,-0.9659258262890682,15,CRYING,3
synthetic_002358,ESP32_GREENHOUSE_01,2026-04-01 19:38:30+00:00,19,38,56.7,58.9,60.3,2.1999999999999957,0.9465776293823039,14,0,1,0,15,0.875,0.0,0.0625,0.0,32.39,32.0,32.5,59.02,58.9,59.2,190.7,181.3,61.0,57.8,57.5,0,30,0.0,0,-0.9659258262890684,0.2588190451025203,15,QUIET,0
synthetic_008344,ESP32_GREENHOUSE_01,2026-04-03 21:31:30+00:00,21,31,666.0,666.0,526.6,0.0,0.9985007496251874,2,1,1,11,15,0.125,0.0625,0.0625,0.6875,30.87,30.6,31.1,62.33,61.4,63.1,70.5,89.3,33.2,40.9,35.8,2,1395,0.125,1,-0.7071067811865477,0.7071067811865474,15,CRYING,3
synthetic_003340,ESP32_GREENHOUSE_01,2026-04-02 03:49:30+00:00,3,49,106.3,478.8,152.3,372.5,0.22155064610254271,2,11,1,1,15,0.125,0.6875,0.0625,0.0625,30.79,30.4,30.9,56.98,55.7,57.1,33.7,32.0,61.5,60.9,61.3,0,1452,0.0,0,0.7071067811865476,0.7071067811865476,14,LIGHT_ACTIVITY,1
synthetic_005715,ESP32_GREENHOUSE_01,2026-04-02 23:37:00+00:00,23,37,77.4,491.1,49.5,413.70000000000005,0.15728510465352571,0,0,14,1,15,0.0,0.0,0.875,0.0625,31.72,31.5,31.9,57.19,57.0,58.9,55.1,55.1,55.9,55.6,59.7,3,7040,0.1875,1,-0.25881904510252157,0.9659258262890681,15,RESTLESS,2
synthetic_001251,ESP32_GREENHOUSE_01,2026-04-01 10:25:00+00:00,10,25,5.0,63.2,5.0,58.2,0.0778816199376947,9,1,3,2,15,0.5625,0.0625,0.1875,0.125,33.88,33.7,34.2,60.64,59.1,61.7,345.5,331.7,57.0,56.0,58.2,1,255,0.0625,1,0.49999999999999994,-0.8660254037844387,15,QUIET,0
synthetic_007031,ESP32_GREENHOUSE_01,2026-04-03 10:35:00+00:00,10,35,154.7,490.3,77.7,335.6,0.314878892733564,5,1,8,1,15,0.3125,0.0625,0.5,0.0625,33.64,33.5,33.9,55.86,55.2,56.3,291.8,295.4,50.5,52.7,55.3,4,5407,0.25,1,0.49999999999999994,-0.8660254037844387,15,RESTLESS,2
synthetic_001754,ESP32_GREENHOUSE_01,2026-04-01 14:36:30+00:00,14,36,91.3,117.5,91.7,26.200000000000003,0.770464135021097,9,1,1,4,15,0.5625,0.0625,0.0625,0.25,33.54,33.2,34.1,54.01,53.7,55.9,515.7,522.1,57.7,57.9,58.9,0,142,0.0,0,-0.4999999999999997,-0.8660254037844388,14,QUIET,0
synthetic_009379,ESP32_GREENHOUSE_01,2026-04-04 06:09:00+00:00,6,9,280.8,1023.0,447.7,742.2,0.27421875,2,0,2,11,15,0.125,0.0,0.125,0.6875,32.06,31.8,32.3,54.16,52.5,56.1,21.2,14.9,54.5,46.8,52.7,3,975,0.1875,1,1.0,6.123233995736766e-17,15,CRYING,3
synthetic_003954,ESP32_GREENHOUSE_01,2026-04-02 08:56:30+00:00,8,56,83.7,291.7,141.9,208.0,0.28595831909805264,0,9,6,0,15,0.0,0.5625,0.375,0.0,32.63,32.1,33.0,54.37,53.0,55.0,175.1,180.0,57.4,55.2,59.0,1,566,0.06666666666666667,1,0.8660254037844387,-0.4999999999999998,14,LIGHT_ACTIVITY,1
synthetic_005113,ESP32_GREENHOUSE_01,2026-04-02 18:36:00+00:00,18,36,447.4,559.4,474.7,112.0,0.7983583154889364,1,2,11,1,15,0.0625,0.125,0.6875,0.0625,31.75,31.6,32.2,54.86,53.9,56.6,257.0,264.6,41.0,40.0,46.6,0,5975,0.0,0,-1.0,-1.8369701987210297e-16,14,RESTLESS,2
synthetic_009037,ESP32_GREENHOUSE_01,2026-04-04 03:18:00+00:00,3,18,423.6,432.3,696.9,8.699999999999989,0.9776136625894299,6,0,1,8,15,0.375,0.0,0.0625,0.5,32.01,31.8,32.3,57.6,55.7,58.5,48.9,52.1,45.6,34.9,45.1,0,1707,0.0,0,0.7071067811865476,0.7071067811865476,14,CRYING,3
synthetic_008732,ESP32_GREENHOUSE_01,2026-04-04 00:45:30+00:00,0,45,678.6,709.6,750.4,31.0,0.9549676329862088,1,1,1,12,15,0.0625,0.0625,0.0625,0.75,30.8,30.7,31.3,55.51,55.1,56.1,53.0,58.6,38.5,34.7,39.8,0,1344,0.0,0,0.0,1.0,15,CRYING,3
synthetic_002579,ESP32_GREENHOUSE_01,2026-04-01 21:29:00+00:00,21,29,144.0,173.0,165.7,29.0,0.8275862068965517,2,10,0,3,15,0.125,0.625,0.0,0.1875,31.43,30.9,31.6,53.84,53.7,54.4,97.3,113.0,61.7,60.5,60.0,1,2538,0.0625,1,-0.7071067811865477,0.7071067811865474,15,LIGHT_ACTIVITY,1
synthetic_009758,ESP32_GREENHOUSE_01,2026-04-04 09:18:30+00:00,9,18,270.1,489.3,203.1,219.2,0.5508872119110749,4,2,0,9,15,0.25,0.125,0.0,0.5625,33.17,32.7,33.7,56.32,54.9,56.7,179.8,162.9,51.5,54.4,50.5,1,1285,0.0625,1,0.7071067811865476,-0.7071067811865475,15,CRYING,3
synthetic_000702,ESP32_GREENHOUSE_01,2026-04-01 05:50:30+00:00,5,50,30.2,100.8,11.3,70.6,0.2966601178781925,14,0,1,0,15,0.875,0.0,0.0625,0.0,31.51,31.3,32.0,61.04,59.9,63.0,14.8,6.7,59.9,61.4,59.7,1,8,0.0625,1,0.9659258262890683,0.25881904510252074,15,QUIET,0
synthetic_005976,ESP32_GREENHOUSE_01,2026-04-03 01:47:30+00:00,1,47,250.0,252.0,286.1,2.0,0.9881422924901185,0,0,1,14,15,0.0,0.0,0.0625,0.875,32.02,31.8,32.5,55.85,54.5,57.0,69.4,57.2,53.8,53.8,52.9,1,4496,0.06666666666666667,1,0.25881904510252074,0.9659258262890683,14,RESTLESS,2
synthetic_005276,ESP32_GREENHOUSE_01,2026-04-02 19:57:30+00:00,19,57,135.1,321.0,197.5,185.9,0.4195652173913043,3,2,8,2,15,0.1875,0.125,0.5,0.125,31.86,31.8,32.2,55.77,55.6,57.2,146.1,166.8,60.9,55.5,57.9,4,3264,0.26666666666666666,1,-0.9659258262890684,0.2588190451025203,14,RESTLESS,2
synthetic_000414,ESP32_GREENHOUSE_01,2026-04-01 03:26:30+00:00,3,26,72.5,84.1,76.8,11.599999999999994,0.8519388954171564,10,2,2,1,15,0.625,0.125,0.125,0.0625,31.6,31.2,32.2,58.46,58.3,60.1,51.2,47.2,60.3,57.8,59.4,1,145,0.07142857142857142,1,0.7071067811865476,0.7071067811865476,13,QUIET,0
synthetic_006001,ESP32_GREENHOUSE_01,2026-04-03 02:00:00+00:00,2,0,300.0,316.4,286.5,16.399999999999977,0.945179584120983,4,0,9,2,15,0.25,0.0,0.5625,0.125,30.29,29.7,30.4,64.43,64.2,65.3,18.1,7.1,50.3,51.9,50.4,3,2963,0.1875,1,0.49999999999999994,0.8660254037844387,15,RESTLESS,2
synthetic_002473,ESP32_GREENHOUSE_01,2026-04-01 20:36:00+00:00,20,36,29.4,161.8,40.7,132.4,0.18058968058968056,10,1,3,1,15,0.625,0.0625,0.1875,0.0625,31.65,31.2,31.8,55.93,54.7,56.0,184.1,178.2,59.6,60.1,62.5,1,495,0.06666666666666667,1,-0.8660254037844386,0.5000000000000001,14,QUIET,0
synthetic_005463,ESP32_GREENHOUSE_01,2026-04-02 21:31:00+00:00,21,31,117.1,352.8,113.8,235.70000000000002,0.33097795364612775,3,2,7,3,15,0.1875,0.125,0.4375,0.1875,31.85,31.5,32.0,55.83,54.1,57.2,134.4,121.5,58.2,62.2,58.6,2,521,0.14285714285714285,1,-0.7071067811865477,0.7071067811865474,13,RESTLESS,2
synthetic_002402,ESP32_GREENHOUSE_01,2026-04-01 20:00:30+00:00,20,0,74.9,154.3,66.4,79.4,0.4822923374114617,8,2,2,3,15,0.5,0.125,0.125,0.1875,31.89,31.6,32.1,60.08,58.5,61.9,132.7,119.0,57.0,58.1,57.5,0,421,0.0,0,-0.8660254037844386,0.5000000000000001,15,QUIET,0
synthetic_005408,ESP32_GREENHOUSE_01,2026-04-02 21:03:30+00:00,21,3,102.8,446.1,5.0,343.3,0.22992619100872286,2,2,9,2,15,0.125,0.125,0.5625,0.125,31.74,31.4,32.2,57.09,55.8,57.6,62.5,62.7,60.4,62.6,58.7,1,1411,0.06666666666666667,1,-0.7071067811865477,0.7071067811865474,14,RESTLESS,2
synthetic_008915,ESP32_GREENHOUSE_01,2026-04-04 02:17:00+00:00,2,17,544.4,544.4,626.3,0.0,0.9981664833149981,1,2,3,9,15,0.0625,0.125,0.1875,0.5625,30.91,30.8,31.4,56.65,56.5,56.8,34.9,58.3,42.9,40.8,44.0,2,1472,0.14285714285714285,1,0.49999999999999994,0.8660254037844387,13,CRYING,3
synthetic_004719,ESP32_GREENHOUSE_01,2026-04-02 15:19:00+00:00,15,19,153.4,153.4,141.6,0.0,0.9935233160621761,1,13,0,1,15,0.0625,0.8125,0.0,0.0625,33.43,33.0,33.8,53.36,52.9,54.7,407.7,391.9,57.6,59.0,56.9,3,2568,0.1875,1,-0.7071067811865471,-0.7071067811865479,15,LIGHT_ACTIVITY,1
synthetic_008321,ESP32_GREENHOUSE_01,2026-04-03 21:20:00+00:00,21,20,231.5,983.9,216.5,752.4,0.23504924357802823,2,2,2,9,15,0.125,0.125,0.125,0.5625,31.68,31.3,32.0,58.1,56.8,59.8,68.9,80.4,53.1,54.3,53.2,2,969,0.14285714285714285,1,-0.7071067811865477,0.7071067811865474,13,CRYING,3
synthetic_005167,ESP32_GREENHOUSE_01,2026-04-02 19:03:00+00:00,19,3,163.9,393.2,137.1,229.29999999999998,0.41577879249112126,3,1,9,2,15,0.1875,0.0625,0.5625,0.125,31.08,30.7,31.5,54.37,53.6,56.2,213.9,210.1,59.9,61.3,59.8,3,1251,0.21428571428571427,1,-0.9659258262890684,0.2588190451025203,13,RESTLESS,2
synthetic_003214,ESP32_GREENHOUSE_01,2026-04-02 02:46:30+00:00,2,46,126.9,126.9,108.9,0.0,0.9921813917122753,2,8,5,0,15,0.125,0.5,0.3125,0.0,30.81,30.4,31.4,61.27,61.1,61.9,10.3,1.2,56.5,56.0,57.7,2,1285,0.13333333333333333,1,0.49999999999999994,0.8660254037844387,14,LIGHT_ACTIVITY,1
synthetic_009128,ESP32_GREENHOUSE_01,2026-04-04 04:03:30+00:00,4,3,708.9,939.9,532.6,231.0,0.7534275693484961,3,2,3,7,15,0.1875,0.125,0.1875,0.4375,31.26,30.9,31.6,58.43,57.5,59.4,17.2,6.3,34.0,40.8,35.5,3,37,0.1875,1,0.8660254037844386,0.5000000000000001,15,CRYING,3
synthetic_000493,ESP32_GREENHOUSE_01,2026-04-01 04:06:00+00:00,4,6,88.1,88.1,93.3,0.0,0.9887766554433222,14,1,0,0,15,0.875,0.0625,0.0,0.0,31.63,31.4,31.9,62.68,61.3,63.7,13.3,30.9,56.0,56.0,56.1,1,134,0.06666666666666667,1,0.8660254037844386,0.5000000000000001,14,QUIET,0
synthetic_008421,ESP32_GREENHOUSE_01,2026-04-03 22:10:00+00:00,22,10,171.9,539.1,5.0,367.20000000000005,0.3182743936308091,2,1,4,8,15,0.125,0.0625,0.25,0.5,31.25,31.0,31.6,60.62,59.0,62.1,72.1,62.9,55.7,59.7,55.1,1,386,0.0625,1,-0.5000000000000004,0.8660254037844384,15,CRYING,3
synthetic_001899,ESP32_GREENHOUSE_01,2026-04-01 15:49:00+00:00,15,49,48.1,125.8,50.3,77.69999999999999,0.3793375394321767,9,0,1,5,15,0.5625,0.0,0.0625,0.3125,32.75,32.6,33.1,55.88,54.0,56.6,367.8,382.8,59.8,56.7,59.4,0,100,0.0,0,-0.7071067811865471,-0.7071067811865479,14,QUIET,0
synthetic_007952,ESP32_GREENHOUSE_01,2026-04-03 18:15:30+00:00,18,15,225.8,775.7,156.1,549.9000000000001,0.29071713660357923,0,1,0,14,15,0.0,0.0625,0.0,0.875,32.03,31.4,32.5,55.42,53.5,55.5,368.0,376.0,54.3,57.4,54.1,2,1477,0.14285714285714285,1,-1.0,-1.8369701987210297e-16,13,CRYING,3
synthetic_008899,ESP32_GREENHOUSE_01,2026-04-04 02:09:00+00:00,2,9,286.0,712.8,472.4,426.79999999999995,0.40067245727094425,0,0,14,1,15,0.0,0.0,0.875,0.0625,31.33,31.2,31.8,56.79,55.3,56.9,13.5,18.7,50.1,45.6,52.8,0,1099,0.0,0,0.49999999999999994,0.8660254037844387,15,CRYING,3
synthetic_007718,ESP32_GREENHOUSE_01,2026-04-03 16:18:30+00:00,16,18,454.5,454.5,530.4,0.0,0.9978046103183315,3,1,2,9,15,0.1875,0.0625,0.125,0.5625,32.4,32.2,32.8,54.31,53.6,55.0,348.0,333.3,44.1,40.6,44.8,3,464,0.2,1,-0.8660254037844385,-0.5000000000000004,14,CRYING,3
synthetic_006964,ESP32_GREENHOUSE_01,2026-04-03 10:01:30+00:00,10,1,558.2,649.3,814.8,91.09999999999991,0.858373058588344,4,3,7,1,15,0.25,0.1875,0.4375,0.0625,32.94,32.6,33.4,56.94,55.1,58.1,335.2,340.0,36.3,29.8,38.8,4,365,0.26666666666666666,1,0.49999999999999994,-0.8660254037844387,14,RESTLESS,2
synthetic_004999,ESP32_GREENHOUSE_01,2026-04-02 17:39:00+00:00,17,39,63.1,279.5,9.7,216.4,0.22495543672014262,0,13,2,0,15,0.0,0.8125,0.125,0.0,33.55,33.1,34.0,51.71,49.9,53.7,360.6,342.9,63.3,64.9,61.5,1,1384,0.06666666666666667,1,-0.9659258262890683,-0.25881904510252063,14,LIGHT_ACTIVITY,1
synthetic_003119,ESP32_GREENHOUSE_01,2026-04-02 01:59:00+00:00,1,59,140.7,189.4,153.6,48.70000000000002,0.738970588235294,1,10,1,3,15,0.0625,0.625,0.0625,0.1875,31.86,31.6,32.2,60.0,59.9,61.8,22.0,24.1,55.0,55.3,55.0,3,2719,0.1875,1,0.25881904510252074,0.9659258262890683,15,LIGHT_ACTIVITY,1
synthetic_001373,ESP32_GREENHOUSE_01,2026-04-01 11:26:00+00:00,11,26,48.5,165.6,62.5,117.1,0.29111644657863145,9,1,2,3,15,0.5625,0.0625,0.125,0.1875,32.61,32.2,33.2,55.73,54.5,56.6,407.8,391.3,57.9,57.6,59.5,0,212,0.0,0,0.258819045102521,-0.9659258262890682,15,QUIET,0
synthetic_004165,ESP32_GREENHOUSE_01,2026-04-02 10:42:00+00:00,10,42,92.6,254.6,159.0,162.0,0.3622848200312989,3,8,4,0,15,0.1875,0.5,0.25,0.0,33.36,32.9,33.6,56.38,55.5,57.3,242.6,251.1,57.9,52.8,57.4,0,2758,0.0,0,0.49999999999999994,-0.8660254037844387,14,LIGHT_ACTIVITY,1
synthetic_004518,ESP32_GREENHOUSE_01,2026-04-02 13:38:30+00:00,13,38,42.5,269.7,15.5,227.2,0.15700036941263393,4,9,2,0,15,0.25,0.5625,0.125,0.0,33.37,32.9,33.8,53.82,52.6,55.0,382.1,390.3,65.0,63.4,61.0,3,521,0.21428571428571427,1,-0.2588190451025208,-0.9659258262890683,13,LIGHT_ACTIVITY,1
synthetic_001717,ESP32_GREENHOUSE_01,2026-04-01 14:18:00+00:00,14,18,87.1,87.1,112.7,0.0,0.9886492622020431,12,0,1,2,15,0.75,0.0,0.0625,0.125,32.93,32.7,33.5,55.57,54.7,57.1,393.6,391.2,58.4,55.1,58.1,1,334,0.0625,1,-0.4999999999999997,-0.8660254037844388,15,QUIET,0
synthetic_009876,ESP32_GREENHOUSE_01,2026-04-04 10:17:30+00:00,10,17,260.0,663.5,365.0,403.5,0.3912716328066215,3,2,8,2,15,0.1875,0.125,0.5,0.125,33.96,33.4,34.2,58.86,58.4,60.6,289.1,288.9,51.8,44.6,49.3,2,1067,0.125,1,0.49999999999999994,-0.8660254037844387,15,CRYING,3
synthetic_004630,ESP32_GREENHOUSE_01,2026-04-02 14:34:30+00:00,14,34,67.4,364.7,63.2,297.29999999999995,0.1843040743779054,2,10,2,1,15,0.125,0.625,0.125,0.0625,33.75,33.4,34.0,56.19,54.6,57.2,395.9,382.7,60.7,56.2,58.5,3,201,0.2,1,-0.4999999999999997,-0.8660254037844388,14,LIGHT_ACTIVITY,1
